,BE1,BE2,DE1,DE2,DE3,DE4,DK1,NL1,NL2,NL3,NL4,NO1,UK1,UK2,UK3,UK4
4167,0.883,0.42112400427713903,0.29662633670377636,0.38315862930745886,0.2400747724758932,0.1384529291975306,0.49254093434385926,0.835577397685827,0.7668145381235185,0.6801809071549357,0.417212180037569,0.3162923360256013,0.7513713171411882,0.4356292036436112,0.018689058286246212,0.5205251526820177
4168,0.851,0.3332610128319212,0.19809468532601718,0.2762430264567423,0.15989395041740911,0.11247497978086103,0.434862242100871,0.7144892086399957,0.6500850676635214,0.5908331701602056,0.3009421802191763,0.31087533980394194,0.7432177295972981,0.43963151743770046,0.02596674157389212,0.5008533670267293
4169,0.746,0.3134282155525172,0.13341683071234306,0.19542458654670986,0.08673770715837434,0.07474254279179836,0.29726744597693006,0.6354173614813204,0.6032248807670497,0.516723741892265,0.26489647474987543,0.3173124316192212,0.7450253246314629,0.4251818719430365,0.04399623280530494,0.48076481830620715
4170,0.628,0.28784334720807647,0.09811982858298889,0.12654988187048852,0.024665474564330547,0.050425579727366616,0.1496383880103733,0.5991743770638355,0.5896503845223378,0.5011074223629187,0.21079175660833388,0.3351334479286823,0.7115557645217069,0.3668998784857538,0.054869774396728355,0.38437097924159935
4171,0.572,0.2306796417628833,0.07498139518801131,0.1137468085521498,0.009860614401804395,0.03525447012578245,0.07416987346209546,0.6056440040116498,0.5774132921470414,0.5066335597372796,0.1529707897469263,0.34172857351903124,0.5807457473612396,0.2739411241724596,0.036523891692463305,0.2790305647649008
4172,0.596,0.19987870694724555,0.06826195356563768,0.08205626476618894,0.005276888259820329,0.028753900462340394,0.04234712597975907,0.5345336128572109,0.4410576949435176,0.3700788588164661,0.1306759797831609,0.3403999947819327,0.469232753486959,0.21721617826294962,0.014649614813982133,0.21609137621495275
4173,0.457,0.1979199057105347,0.08292851514349592,0.06905626476618894,0.0014042181478638419,0.02408305319616817,0.048790430028651195,0.3773180713811856,0.27845894091999457,0.23701372329712617,0.13133772000735905,0.3447619515525286,0.4204354870300585,0.18912421881666167,0.015112578691703654,0.1954571074000818
4174,0.308,0.19101288363643917,0.11076127249832887,0.07163427901977193,0.00279157863488851,0.031520535669908,0.07349433421720425,0.22871847158675102,0.21321578409999548,0.20687738908066125,0.12771704671807996,0.35917393343983817,0.3089437121740904,0.18539729222867413,0.012069714047131731,0.18704372082686543
4175,0.226,0.17157901770427622,0.09536548119523797,0.05821229327335493,0.00542898651344653,0.027543228442238138,0.07691433816751625,0.17769626947814346,0.21122184854469825,0.1926242836399763,0.08595222455504241,0.32851862708161517,0.29525522212800376,0.263922277795231,0.006767389163328388,0.17564607867705936
4176,0.229,0.13924571595805582,0.07413836199580798,0.05593096944241027,0.012922206843121863,0.02567506155159996,0.07294198393024146,0.19506922674224894,0.20522184854469824,0.19130517888829093,0.062128735879046375,0.29983852951380296,0.2841597845231967,0.36855286953971295,0.005542332638912802,0.1774151050246058
4177,0.229,0.11790273120273072,0.07308402282305186,0.047071631357882594,0.02271228184751313,0.024683765090129234,0.06972847680525132,0.19906922674224894,0.2483646938705781,0.16940733452823625,0.053236480292845695,0.2856093252174067,0.3469385355645333,0.41764857361705293,0.005710790537004846,0.17014008607166117
4178,0.23,0.1085279637642519,0.06228930368758645,0.04321229327335493,0.038861840219289956,0.02345331706347852,0.05416451218865132,0.19740626042701687,0.24477806873646069,0.15761373047184082,0.05185258784857742,0.2772312516926177,0.43065607261777483,0.4419277095143078,0.005565348484518498,0.1619190044463338
4179,0.229,0.10960484013329999,0.0568520223694191,0.04171867616905533,0.0490349411391639,0.01905316916498741,0.05814354932324393,0.1782377435846329,0.2050151611117569,0.1560133054539466,0.05887564047757978,0.2730832225220656,0.5053474448929356,0.473213281538704,0.006454380034254171,0.17240447476862658
4180,0.182,0.11930942670850322,0.0670063403824435,0.03597186761690553,0.04307280146625083,0.021065215306651064,0.09044885972470211,0.1530222021086076,0.16049237808470102,0.13761598971476038,0.06753472816152625,0.26132864433499214,0.5075374014938123,0.48292094020773013,0.0077812151097344795,0.1943406689662469
4181,0.191,0.1874200402834297,0.06616292052464526,0.04080307331833873,0.05717244380078862,0.027201634334253887,0.12826776216245142,0.24045852589351058,0.29687838023057994,0.19931863074519884,0.11599841060460225,0.24991737184062787,0.45859912486837895,0.5432634092855086,0.012039458257299478,0.27260995973475777
4182,0.37,0.1635801430995042,0.06542533215504744,0.03394373523381106,0.05379403026985961,0.036377101599845474,0.10025352866569803,0.3597903187454261,0.4150242577788112,0.3539228418912339,0.12265981019669649,0.2334831684158255,0.8190753139709025,0.6160996696681696,0.021130711602009022,0.3905986820193773
4183,0.406,0.14432512765713967,0.07554770846389211,0.07409976374097707,0.05225503890835385,0.046234478262522645,0.09867624657994649,0.444632902957346,0.4162674145988102,0.3623503312429074,0.1198442232064109,0.22465692370706702,0.8450470040063958,0.6813298982421004,0.042280959511401886,0.4588065729399573
4184,0.548,0.17454375392873317,0.08131410608367942,0.07948085131289881,0.044043888095259554,0.0634270162390846,0.12425092416527472,0.437450664644232,0.46999385283645617,0.29928223343428384,0.1217846597429546,0.2401302441926674,0.8826757883723712,0.7197727879842158,0.06321992772726087,0.5007501615451937
4185,0.608,0.196303152961555,0.09905810623489035,0.07828392463123754,0.02994631826342605,0.08041037184260666,0.15706674709157759,0.5080417838007889,0.294386002145879,0.21977047208109007,0.12213019723341036,0.27113861593903554,0.86148294954242,0.7468140309368908,0.07561118312537662,0.4779563867122655
4186,0.552,0.14916527820039976,0.11658596088076843,0.06604349897478815,0.02973309494762748,0.1012254491143056,0.15901685502149243,0.2734617656985358,0.14817931471293766,0.14912652502887622,0.0696375831386319,0.31493626836518684,0.8317953518664145,0.7189473386449238,0.05355155378006191,0.3960151803169975
4187,0.575,0.17961835852351077,0.15085791674677396,0.0896496456114656,0.07069815363465674,0.12313911619683054,0.19524332926282104,0.35352251180290717,0.19882674973176515,0.2262267793694367,0.15207573475544997,0.35153376827371124,0.8557157274173802,0.735064758172823,0.06670546283366216,0.39064956623505576
4188,0.672,0.2555944930185616,0.19482339764699155,0.1261432627157652,0.15589695750459678,0.1674709950320906,0.22867386644849952,0.4162325027517805,0.3166960332952909,0.3444916980700348,0.20288411730567427,0.3846390930111127,0.9061384112665599,0.7694726818731202,0.07518631593903567,0.3798521789733213
4189,0.6860000000000002,0.2842021029804199,0.20764233037512217,0.1379028370593158,0.2753049416994093,0.17542523155691653,0.2516259188511428,0.38717437706383534,0.4183251922611689,0.43519833342303693,0.255762488525183,0.3892638412013788,0.9141793969199749,0.765737893454848,0.07909605537442056,0.420550743146215
4190,0.612,0.2624362365501378,0.2068002685766481,0.1574347515378178,0.2877733055904305,0.1686799799637685,0.2573560492971698,0.41746700653138813,0.4547415993494029,0.4312655360713154,0.20974515181974449,0.3909039667353958,0.8771208393554321,0.7812558366347515,0.09323149389992602,0.4769920053489041
4191,0.583,0.22044298297983878,0.17026997933350657,0.14795650102521185,0.19615050637625073,0.15284609872311422,0.2545222953586514,0.4930169612757553,0.41763219118822953,0.37434401976418696,0.18765235043258066,0.3797421535785748,0.8371768979283587,0.7541338311673134,0.11667575103900701,0.5313118448835196
4192,0.667,0.16524076424257567,0.1137781446450743,0.12286193888482053,0.12480750136363068,0.09762751798482167,0.23400241979367564,0.5187987993833038,0.38776290762470383,0.33646727394848336,0.20016995792238104,0.37327999160854275,0.8033723128690877,0.7284559064743065,0.13678224232550912,0.5649188057664
4193,0.649,0.13698012932322237,0.09283039415673912,0.0554808513128988,0.057469298475504554,0.060989560836423456,0.17549648017563205,0.4730750869637004,0.3287294704599973,0.2751236790508453,0.17969191710180032,0.35277396346829637,0.7203541284675189,0.6860990646463085,0.13744651705057143,0.5559643785849827
4194,0.556,0.09772688140930504,0.05296652369311658,0.03504349897478813,0.01717056103802457,0.03616181232818454,0.14145579411232917,0.3548706465419789,0.23455925241411382,0.181440769124209,0.13249834164120874,0.3398274623338519,0.7009851563334707,0.6679806661550796,0.12057878844761853,0.4781196289117946
4195,0.351,0.0766594525206374,0.034023755527900636,0.026240425656449393,0.0006673575009014299,0.03252041010018039,0.107755748522838,0.21186216590410126,0.16531609559411473,0.12418005483241389,0.10559079857461967,0.32321179381597276,0.4878239946955711,0.639290333648357,0.09157090840682264,0.34282419553167814
4196,0.19200000000000003,0.0618398307563125,0.030820564324457348,0.02626855803954386,0.0006663212495492852,0.033727345682984106,0.08290817256756916,0.17920182000529533,0.14169300107293947,0.09573486448538944,0.09823730595853508,0.31201548618631947,0.34936343667503367,0.5428829451093256,0.06402281575789594,0.2832152580854823
4197,0.152,0.06387802724024248,0.028731176587984745,0.038902837059315805,0.006573742934536264,0.033484976330192616,0.06259676400682578,0.17611625137589024,0.10413981310352846,0.08606293061885391,0.0860894447791458,0.3059529928783214,0.24106248640202232,0.4899827196131668,0.0404920253797107,0.26964516031330554
